Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,17/01/2018,CFADDAY33443216,REDACTED UNDER DP ACT,529.92,SHARED LIVES SOUTH WEST,162133,844367116,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY17802545,REDACTED UNDER DP ACT,-961.38,SHARED LIVES SOUTH WEST,162133,844367116,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,P2P40060924,17-18-1344,206364,SPLITZ SUPPORT SERVICE,315379,,"Community, Health, Environment & Prosperity",Grants & Cont to Vol comm & soc ent,5501,BUSN
18,Devon County Council,17/01/2018,CFADRES33519737,REDACTED UNDER DP ACT,12348,ST BENETS COURT NURSING HOME,193508,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADRES33519684,REDACTED UNDER DP ACT,1200,ST MICHAELS RESIDENTIAL HOME,159379,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADRES33519734,REDACTED UNDER DP ACT,1102,ST VINCENTS,190484,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFCHEXTL33565886,REDACTED UNDER DP ACT,9249.06,SWAAY CHILD & ADOLESCENT SERV LT,347668,,Children's Services,Residential Care - Private (3rd),5731,BUSN
18,Devon County Council,17/01/2018,CFADRES33519738,REDACTED UNDER DP ACT,12899.2,THE WHEEL HOUSE,194478,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443275,REDACTED UNDER DP ACT,1238.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443270,REDACTED UNDER DP ACT,1393.2,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443271,REDACTED UNDER DP ACT,952.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443269,REDACTED UNDER DP ACT,897.12,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443260,REDACTED UNDER DP ACT,3866.92,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443272,REDACTED UNDER DP ACT,1758.24,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443259,REDACTED UNDER DP ACT,6821.6,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443268,REDACTED UNDER DP ACT,1200.8,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443274,REDACTED UNDER DP ACT,512.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443277,REDACTED UNDER DP ACT,776.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443278,REDACTED UNDER DP ACT,518.4,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDOM33472106,REDACTED UNDER DP ACT,6862.8,THERA SOUTH WEST,261094,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADDOM33472105,REDACTED UNDER DP ACT,1000.44,THERA SOUTH WEST,261094,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADDOM33472104,REDACTED UNDER DP ACT,1000.44,THERA SOUTH WEST,261094,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443257,REDACTED UNDER DP ACT,3461.64,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443266,REDACTED UNDER DP ACT,4445,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443261,REDACTED UNDER DP ACT,4312.28,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443262,REDACTED UNDER DP ACT,3415.16,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443263,REDACTED UNDER DP ACT,3607.4,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443265,REDACTED UNDER DP ACT,4445,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443267,REDACTED UNDER DP ACT,3633.96,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443258,REDACTED UNDER DP ACT,2947.6,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443273,REDACTED UNDER DP ACT,716.32,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDOM33472103,REDACTED UNDER DP ACT,1000.44,THERA SOUTH WEST,261094,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443264,REDACTED UNDER DP ACT,8469.44,THERA SOUTH WEST,261094,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADRES33519706,REDACTED UNDER DP ACT,586.56,TREZELA HOUSE,171185,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADRES33519730,REDACTED UNDER DP ACT,4500,VENN HOUSE,189158,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADRES33519953,REDACTED UNDER DP ACT,1210,VIRGO CARE HOMES LTD,342662,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADRES33519664,REDACTED UNDER DP ACT,26291.96,VOYAGE,152861,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443289,REDACTED UNDER DP ACT,518.7,WESTCOUNTRY HOUSING,264341,918221242,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443284,REDACTED UNDER DP ACT,592.8,WESTCOUNTRY HOUSING,264341,918221242,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,CFADDAY33443279,REDACTED UNDER DP ACT,711.36,WESTCOUNTRY HOUSING,264341,918221242,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,17/01/2018,EXCHEQ33758906,176,700,WINGS SOUTH WEST_ (BIDEFORD),145001,810605568,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,17/01/2018,EXCHEQ33758893,SO024035,477.34,YOUINGS WHOLESALE,7080,142624978,Children's Services,Provisions / Food Purchases,4102,BUSN
18,Devon County Council,17/01/2018,P2P40060724,17,102500,HEALTHWATCH DEVON,318482,241527623,Adult Care & Health,Payments to Charities & Vol Providers,4902,CHTY
18,Devon County Council,17/01/2018,CFCHEXTL33565847,REDACTED UNDER DP ACT,13312.95,YOUNG DEVON (IVYBRIDGE),120708,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,CHTY
18,Devon County Council,17/01/2018,P2P40061292,ACSI323,13063.17,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061175,ACSI315,13358.55,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061289,ACSI329,12516,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061291,ACSI324,12469,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061293,ACSI321,19519.1,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061106,ACSI296,12481.34,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061256,ACSI320,14639.52,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061290,ACSI325,12418.3,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061173,ACSI319,13241.58,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061108,ACSI331,14541.34,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061317,ACSI326,12587.63,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061288,ACSI330,12239.3,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061174,ACSI316,14074.91,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,P2P40061107,ACSI332,12672.46,ACE SCHOOLS MULTI ACADEMY TRUST,181267,,Children's Services,Independent Special School Fees,5733,EDUC
18,Devon County Council,17/01/2018,CFCHEXTL33565859,REDACTED UNDER DP ACT,24972.85,CHELFHAM SENIOR SCHOOL PRIORY,269558,626524835,Children's Services,Residential Care - Private (3rd),5731,EDUC
18,Devon County Council,17/01/2018,EDUC33652403,PUPILPREM055,792,SCHOOLS COMPANY TORRIDGE ACADEMY,330206,,Children's Services,Contributions to Educational Estabs (3rd,5602,EDUC
18,Devon County Council,17/01/2018,CAPEELOC33404969,REDACTED UNDER DP ACT,1507.88,REDACTED UNDER DP ACT,304476,,Children's Services,Section 17 Payments (3rd),5710,EY
18,Devon County Council,17/01/2018,CAPEELOC33404970,REDACTED UNDER DP ACT,556.75,REDACTED UNDER DP ACT,304476,,Children's Services,Section 17 Payments (3rd),5710,EY
18,Devon County Council,17/01/2018,EXCHEQ33758857,INV1003492,449.85,MASTER CLASS EDUCATION S W LTD,317080,177303800,Children's Services,External Agency Staff,4321,FACT
18,Devon County Council,17/01/2018,EXCHEQ33758742,K6509,420,PLYMSTOCK SECURITY SYSTEMS,209376,815630247,Children's Services,Security Systems,2604,FACT
18,Devon County Council,17/01/2018,EXCHEQ33758837,REIMBURSEMENTA,2480.92,REDACTED UNDER DP ACT,349694,,Children's Services,Educational / Residential Visits,4331,INDV
18,Devon County Council,17/01/2018,SCPCHILD33912305,290118,1440,REDACTED UNDER DP ACT,291861,,Children's Services,Holiday Allowance - CIC,6005,INDV
18,Devon County Council,17/01/2018,EXCHEQ33758858,090118,500,REDACTED UNDER DP ACT,349685,,Children's Services,Discretionary Awards,6101,INDV
18,Devon County Council,17/01/2018,CFADRES33519808,REDACTED UNDER DP ACT,2896,3-DIMENSIONS CARE LTD,255016,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFCHEXTL33565857,REDACTED UNDER DP ACT,6300,3-DIMENSIONS CARE LTD,255016,,Children's Services,Residential Care - Private (3rd),5731,LTD
18,Devon County Council,17/01/2018,CFCHEXTL33565883,REDACTED UNDER DP ACT,7890,ABOVE BEYOND CARE LTD,346806,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
18,Devon County Council,17/01/2018,CFCHEXTL33565840,REDACTED UNDER DP ACT,8794.6,ACTION FOR CHILDREN (CAREFIRST),86729,589629566,Children's Services,Independent Fostering (3rd),5714,LTD
18,Devon County Council,17/01/2018,CFCHEXTL33565856,REDACTED UNDER DP ACT,47600,ACTIVE 8 CARE LTD,244649,,Children's Services,Residential Care - Private (3rd),5731,LTD
18,Devon County Council,17/01/2018,P2P40060783,2368,1685,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060777,2353,2500,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40061119,2364,4373.3,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060785,2370,2200,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060784,2369,1750,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060778,2354,1834.64,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060774,2362,2328,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060782,2361,1710,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060781,2360,1875,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060772,2372,2226.5,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060773,2374,1515,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060780,2359,2750,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,P2P40060779,2358,1875,ADOPTION CONSULTANCY 360 LTD THE,330897,836885083,Children's Services,Incidental costs Fostered Children (3rd),5715,LTD
18,Devon County Council,17/01/2018,CFADRES33519949,REDACTED UNDER DP ACT,1250,ALPINE VILLA,341820,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CDWM33416055,14022628,3185,ARCADIS CONSULTING UK LTD,315903,762995771,Capital Expenditure,Infra REP constr - Other contracts,C202,LTD
18,Devon County Council,17/01/2018,CFADRES33519732,REDACTED UNDER DP ACT,4578.4,ASPEN COURT NURSING HOME,189649,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFCHEXTL33565861,REDACTED UNDER DP ACT,8993.5,ASPIRATIONS CARE,291191,,Children's Services,Residential Care - Private (3rd),5731,LTD
18,Devon County Council,17/01/2018,CFADRES33519961,REDACTED UNDER DP ACT,1148,AVANTE CARE SERVICES LTD,344588,227348306,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADRES33519687,REDACTED UNDER DP ACT,24957.98,AVENS CARE HOMES LTD(CFADRES),159705,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDAY33443160,REDACTED UNDER DP ACT,1275.12,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443156,REDACTED UNDER DP ACT,1806.88,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443158,REDACTED UNDER DP ACT,2150.96,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443168,REDACTED UNDER DP ACT,3736.2,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443159,REDACTED UNDER DP ACT,1775.56,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443161,REDACTED UNDER DP ACT,2134.44,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDAY33443149,REDACTED UNDER DP ACT,1443.2,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443148,REDACTED UNDER DP ACT,816.8,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDAY33443150,REDACTED UNDER DP ACT,1346.56,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443147,REDACTED UNDER DP ACT,1060,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443154,REDACTED UNDER DP ACT,707.28,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDOM33472026,REDACTED UNDER DP ACT,1658.16,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDOM33472063,REDACTED UNDER DP ACT,989.4,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDAY33443146,REDACTED UNDER DP ACT,1347.2,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443145,REDACTED UNDER DP ACT,635.52,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443144,REDACTED UNDER DP ACT,2699.44,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443165,REDACTED UNDER DP ACT,4178.36,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDOM33472008,REDACTED UNDER DP ACT,677.16,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDAY33443188,REDACTED UNDER DP ACT,1650.48,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDAY33443151,REDACTED UNDER DP ACT,2869.84,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDAY33443162,REDACTED UNDER DP ACT,1979.92,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,17/01/2018,CFADDOM33472028,REDACTED UNDER DP ACT,1343.04,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
18,Devon County Council,17/01/2018,CFADDOM33472014,REDACTED UNDER DP ACT,1723.68,BARKWELL B J(LYNDRIDGE CARE),120571,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
